	symbol	symbol.1	padj	baseMean	log2FoldChange	lfcSE	stat	pvalue	description
ENSG00000236829	RPL23AP5	RPL23AP5	0.315333540242491	54.1331210420362	0.340447021768488	0.159938802273949	2.12860804837938	0.0332867020750953	ribosomal protein L23a pseudogene 5
ENSG00000236859	NIFK-AS1	NIFK-AS1	0.273624085936443	522.312724127763	0.216530368628844	0.0937772681752349	2.30898567256437	0.020944376301575	NIFK antisense RNA 1
ENSG00000236871	LINC00106	LINC00106	0.271714139590283	303.991866176094	0.23601716791577	0.101927964624314	2.31552909729612	0.0205839940560712	long intergenic non-protein coding RNA 106
ENSG00000236990	LOC101927964	LOC101927964	NA	3.18018972376287	1.73496059327916	0.71984773256161	2.41017720109394	0.0159447741050862	uncharacterized LOC101927964
ENSG00000237004	NA	NA	0.260804366373969	76.5889062028883	-1.60925595765455	0.68104292256042	-2.36292883215709	0.0181311510529793	NA
ENSG00000237128	LINC02652	LINC02652	NA	9.53048312269681	0.968081436242794	0.392950712456338	2.46362051411311	0.0137541648484738	long intergenic non-protein coding RNA 2652
ENSG00000237350	NA	NA	0.340727866534859	307.740405004693	-0.137564558085128	0.0675002499065736	-2.03798590783781	0.0415513422093725	NA
ENSG00000237357	NA	NA	NA	7.06685501286926	-1.09816835555734	0.438243712522351	-2.5058393861186	0.0122161097472773	NA
ENSG00000237441	RGL2	RGL2	0.356572298028643	308.565353742175	0.125619331799287	0.0632569145611837	1.98585929571043	0.0470489495155397	ral guanine nucleotide dissociation stimulator like 2
ENSG00000237499	WAKMAR2	WAKMAR2	0.355910700194073	604.167658148871	0.220133015749865	0.110689184783194	1.98874909216323	0.0467289043778735	wound and keratinocyte migration associated lncRNA 2
ENSG00000237649	KIFC1	KIFC1	0.347927650918803	1853.3713316213	0.147819438043007	0.0733830066385779	2.01435515951314	0.0439722585954951	kinesin family member C1
ENSG00000237686	SCIRT	SCIRT	0.219869086253524	315.503534212166	1.18253518094346	0.467557905890785	2.5291737473469	0.0114331413229702	stem cell inhibitory RNA transcript
ENSG00000237742	NA	NA	NA	7.7547280141687	-1.95543788626978	0.621263227427311	-3.14751911901718	0.00164662337163152	NA
ENSG00000237770	SPATA31D2P	SPATA31D2P	NA	4.80043368244475	-1.62680067354647	0.751219861105779	-2.16554534534251	0.0303459467259083	SPATA31 subfamily D member 2, pseudogene
ENSG00000237950	NA	NA	0.354938848280413	53.897814501379	0.377360709176269	0.189590370552274	1.99040018792633	0.0465468692270955	NA
ENSG00000238121	LINC00426	LINC00426	0.114409571511579	2010.44923113081	0.377233007684011	0.122663273312253	3.07535415856482	0.00210252727199645	long intergenic non-protein coding RNA 426
ENSG00000238133	MAP3K20-AS1	MAP3K20-AS1	NA	22.3530135525814	-1.58104785267132	0.74382641149886	-2.12556024931328	0.0335398924092488	MAP3K20 antisense RNA 1
ENSG00000239265	NA	NA	NA	5.90406060779387	1.19403911026599	0.521127423880619	2.29126132218197	0.0219483041738451	NA
ENSG00000239462	NA	NA	NA	10.7637486583148	-1.19147858844234	0.430037096258663	-2.77064141398089	0.005594600075067	NA
ENSG00000239572	NA	NA	NA	4.96141419522521	-1.64383165254474	0.597639631951047	-2.75053989839715	0.0059497145567254	NA
ENSG00000239636	NA	NA	0.098083996743097	84.6037337050705	0.486389792757521	0.152287462845597	3.19389254813882	0.00140368353508798	NA
ENSG00000240024	LINC00888	LINC00888	NA	21.2391374792953	-1.13933443262404	0.441270804996787	-2.58193929832348	0.0098246863746087	long intergenic non-protein coding RNA 888
ENSG00000240498	CDKN2B-AS1	CDKN2B-AS1	0.240967254359634	563.76095372426	-0.247519525932582	0.101467152947421	-2.43940545036129	0.0147114518843602	CDKN2B antisense RNA 1
ENSG00000240661	NA	NA	0.339037614578581	386.358851728725	-1.70956149521426	0.836375981671682	-2.04401074717297	0.0409524854476853	NA
ENSG00000241553	ARPC4	ARPC4	0.284047061223361	148.245820814762	-0.757496064015715	0.335819581081615	-2.25566377510196	0.0240916958642803	actin related protein 2/3 complex subunit 4
ENSG00000241679	NA	NA	0.240936994730185	104.651843661573	-0.427411958399574	0.175113097688321	-2.44077664116429	0.0146557161372627	NA
ENSG00000241832	CECR3	CECR3	NA	17.3586663459615	0.622039249850673	0.314670283966794	1.9767969253694	0.0480645893887274	cat eye syndrome chromosome region, candidate 3
ENSG00000242798	NA	NA	0.282091535535551	66.583859265426	0.28295593276565	0.124804316088526	2.26719669346165	0.0233782127387468	NA
ENSG00000242861	NA	NA	0.32806574749084	243.016010774989	0.252120312538016	0.121886207989889	2.06848926302582	0.0385940392141216	NA
ENSG00000243156	MICAL3	MICAL3	0.318041019294409	1136.09885146136	-0.798805957678666	0.376800848729056	-2.11996857324772	0.0340086956711507	microtubule associated monooxygenase, calponin and LIM domain containing 3
ENSG00000243224	TWF2-DT	TWF2-DT	0.248293688385637	28.714569072068	0.44689905240288	0.184886258660065	2.41715666508541	0.0156422830185487	TWF2 divergent transcript
ENSG00000243479	MNX1-AS1	MNX1-AS1	0.347807431903325	29.7178680978078	0.394294714859216	0.195405363699908	2.01782953852153	0.0436090174057093	MNX1 antisense RNA 1 (head to head)
ENSG00000243667	DNAAF10	DNAAF10	0.356532386391855	93.5783922001279	-0.21001055548142	0.105725572048651	-1.9863742651095	0.0469917819771407	dynein axonemal assembly factor 10
ENSG00000244383	FAM3D-AS1	FAM3D-AS1	NA	2.741190014754	-1.64663614458265	0.831103838216474	-1.98126403569051	0.047561671321363	FAM3D antisense RNA 1
ENSG00000244682	NA	NA	0.315126249365731	96.9309328171104	0.547153785213139	0.256911042330123	2.1297402410211	0.0331930647581512	NA
ENSG00000245466	TTC9-DT	TTC9-DT	NA	3.77701905176349	0.982062412863816	0.495184315524844	1.983226007114	0.0473421901323091	TTC9 divergent transcript
ENSG00000245750	DRAIC	DRAIC	0.360245094162954	65.1600150049954	0.495049491619599	0.250710278565554	1.97458793652992	0.0483149291644266	downregulated RNA in cancer, inhibitor of cell invasion and migration
ENSG00000245768	NA	NA	0.326950338795279	33.4854524493686	-0.377299652662599	0.18132549389712	-2.08078657089813	0.0374534458870716	NA
ENSG00000245812	LINC02202	LINC02202	0.278631683772863	128.954721745537	0.340372817122263	0.149321083623535	2.27946924079659	0.0226391864177624	long intergenic non-protein coding RNA 2202
ENSG00000246273	SBF2-AS1	SBF2-AS1	0.164789572054652	370.463109307103	0.423076870696144	0.151829129915909	2.78653293297844	0.00532752044025269	SBF2 antisense RNA 1
ENSG00000246323	NA	NA	0.354507776830545	32.0578645688479	0.385880623340823	0.193611467191025	1.99306698585212	0.0462541125123713	NA
ENSG00000246334	NA	NA	0.279143853152649	29.9022204777778	0.521739747530215	0.22929121685061	2.27544584871798	0.0228791976357054	NA
ENSG00000246430	LINC00968	LINC00968	NA	12.1267141564444	0.821077536197614	0.346157431116594	2.37197720571556	0.0176931822153532	long intergenic non-protein coding RNA 968
ENSG00000246922	UBAP1L	UBAP1L	0.157717387067547	539.34053607086	0.201649405302103	0.0714948344469405	2.82047516945796	0.00479525844602323	ubiquitin associated protein 1 like
ENSG00000247095	MIR210HG	MIR210HG	0.149957447752042	190.88451570133	1.06497119405846	0.370478902456023	2.8745798667574	0.00404565435397262	MIR210 host gene
ENSG00000247151	CSTF3-DT	CSTF3-DT	0.315126249365731	322.40284416519	0.179060308764499	0.0840807586313172	2.12962289683486	0.0332027591565678	CSTF3 divergent transcript
ENSG00000247498	GPRC5D-AS1	GPRC5D-AS1	0.200024108424924	358.764759274045	1.03237573214224	0.395280288053632	2.61175617237501	0.00900784733010556	GPRC5D and HEBP1 antisense RNA 1
ENSG00000247982	LINC00926	LINC00926	0.254227521295679	1618.83551755562	0.360392786636746	0.150572537714767	2.39348284957146	0.016689261556862	long intergenic non-protein coding RNA 926
ENSG00000248211	TRPC7-AS1	TRPC7-AS1	NA	3.63838783797657	1.18557251361882	0.545308197306603	2.17413293890431	0.0296951528781042	TRPC7 antisense RNA 1
ENSG00000248445	SEMA6A-AS1	SEMA6A-AS1	0.261302762512594	614.154745918646	-0.198333243747138	0.0840102011117759	-2.36082334195647	0.0182344145310108	SEMA6A antisense RNA 1
ENSG00000248636	LOC105370027	LOC105370027	0.178583646014476	29.6828034261569	-0.653291314482593	0.240269586627745	-2.7189929597488	0.00654810018061213	uncharacterized LOC105370027
ENSG00000248874	LINC02899	LINC02899	0.169713302176	935.691802130717	-2.29340240939643	0.831273884562232	-2.75890106977701	0.00579960893675588	long intergenic non-protein coding RNA 2899
ENSG00000248954	NA	NA	NA	2.64234185231863	1.95838140821889	0.732652862537332	2.67300041855648	0.00751761566703937	NA
ENSG00000249115	HAUS5	HAUS5	0.347927650918803	556.170518621236	0.12869334310503	0.0638850544682893	2.01445148910235	0.043962153156388	HAUS augmin like complex subunit 5
ENSG00000249141	NA	NA	0.0796364802426186	451.347987543388	0.46263593109984	0.136046913058177	3.40056176726337	0.000672475411951788	NA
ENSG00000249395	CASC9	CASC9	NA	11.8120055306865	1.33377300976263	0.471332204930025	2.8297939241403	0.00465779946055981	cancer susceptibility 9
ENSG00000249459	ZNF286B	ZNF286B	0.273670078375394	56.30976018267	-0.474690134212527	0.205618301005151	-2.30859866019726	0.0209658623688101	zinc finger protein 286B (pseudogene)
ENSG00000249492	NA	NA	0.145503617297064	236.386953635054	-0.20975680897997	0.0721674503146441	-2.90652930185905	0.00365462668479936	NA
ENSG00000249534	LINC01258	LINC01258	0.327363584533076	242.864546855328	-0.79501915908467	0.382949766145015	-2.07604033053153	0.0378902210708718	long intergenic non-protein coding RNA 1258
ENSG00000249618	LINC02465	LINC02465	NA	3.18669877493769	-1.49074519812675	0.722189743523688	-2.06420156405594	0.0389986092912779	long intergenic non-protein coding RNA 2465
ENSG00000249626	NA	NA	NA	1.30895231734077	1.72237667722073	0.828881468881092	2.07795293040605	0.0377136946713988	NA
ENSG00000249685	NA	NA	0.300614101791519	39.5807463294362	-0.387675233954986	0.177486441194386	-2.18425267499953	0.0289436862028744	NA
ENSG00000250098	NA	NA	NA	1.8357975967716	-1.79770976836912	0.764702359774473	-2.35086206468528	0.0187299756131896	NA
ENSG00000250148	KRT8P31	KRT8P31	NA	2.1428528590539	-1.88224215002322	0.959884421886498	-1.96090498721084	0.0498901074529494	keratin 8 pseudogene 31
ENSG00000250237	NA	NA	NA	12.9040265237919	-0.838664842239378	0.370235155297159	-2.26522206289742	0.0234990558919412	NA
ENSG00000250519	NA	NA	0.319001315506726	80.9983225345164	-0.452558751930145	0.213964464765674	-2.11511174262404	0.0344204246359802	NA
ENSG00000250546	LINC02994	LINC02994	NA	16.9355302927542	-0.953819403161167	0.382745141314984	-2.49204836378631	0.0127008741803952	long intergenic non-protein coding RNA 2994
ENSG00000250571	GLI4	GLI4	0.344513544285684	44.4211287808036	0.333213115495792	0.164308208879807	2.02797606867919	0.0425626905213929	GLI family zinc finger 4
ENSG00000250673	REELD1	REELD1	0.31591768730366	39.3659762927405	-0.660798182377914	0.310803355172617	-2.12609732610806	0.0334951565337473	reeler domain containing 1
ENSG00000250775	NA	NA	NA	8.25099720709712	1.32060612802736	0.661554988040407	1.99621520795895	0.0459105027895438	NA
ENSG00000250842	NA	NA	NA	6.93376903134506	1.21193188300166	0.615658749760309	1.96851239988629	0.049009110804454	NA
ENSG00000250859	HNRNPKP1	HNRNPKP1	NA	5.03125419969495	1.14118775140604	0.554482641343739	2.0581126735374	0.0395793187114807	heterogeneous nuclear ribonucleoprotein K pseudogene 1
ENSG00000250900	NA	NA	NA	7.66415963284772	0.762375552937863	0.341898066323953	2.22983288889239	0.0257585390902557	NA
ENSG00000251034	NA	NA	0.219869086253524	41.7737534760485	0.762381129859153	0.301789433020087	2.52620220075237	0.0115303096901762	NA
ENSG00000251129	NA	NA	0.0489921724308908	367.395158853387	-4.42931864260496	1.1899925686886	-3.72213975040717	0.000197541633035602	NA
ENSG00000251209	LINC00923	LINC00923	NA	9.85633612597791	-1.90877291551992	0.824900390296022	-2.31394352333249	0.0206708202850893	long intergenic non-protein coding RNA 923
ENSG00000251246	NA	NA	NA	17.1215851031502	0.636204243084543	0.314441229103413	2.02328506633368	0.0430437656512151	NA
ENSG00000251474	RPL32P3	RPL32P3	0.327363584533076	1295.36131300592	0.0795545785960251	0.0383005077256543	2.07711550890847	0.0377908995039127	ribosomal protein L32 pseudogene 3
ENSG00000251598	NA	NA	0.164789572054652	101.342680391103	-2.19784791660355	0.789023748998578	-2.78552821685411	0.00534405885872765	NA
ENSG00000251661	NA	NA	0.114352777011664	146.260659316468	0.357027188425041	0.115926222116488	3.07977937956336	0.00207153981685095	NA
ENSG00000253100	NA	NA	NA	14.8240451268886	0.792894206664781	0.36819973554535	2.15343502485249	0.0312845054297664	NA
ENSG00000253194	NA	NA	0.287734845985996	145.841202771044	-0.835713222031844	0.37309721101653	-2.2399342513306	0.0250951916247761	NA
ENSG00000253256	NA	NA	NA	17.6015324787911	-0.667447524371377	0.252188695140805	-2.64661952431579	0.00813007685107015	NA
ENSG00000253368	TRNP1	TRNP1	NA	2.46326137450138	1.33794122912272	0.614948383057309	2.17569679990204	0.0295779396517155	TMF1 regulated nuclear protein 1
ENSG00000253520	NA	NA	NA	2.00881956393491	-1.82457371199521	0.871228705891594	-2.09425343730839	0.036237409794299	NA
ENSG00000253535	NA	NA	0.208223757395249	69.6828911958861	-1.03125881349287	0.398910120091875	-2.58519090279122	0.00973250937211433	NA
ENSG00000253554	LINC01414	LINC01414	NA	12.8523866245833	-0.724625780414165	0.323888659350291	-2.23726814599726	0.0252688198161768	long intergenic non-protein coding RNA 1414
ENSG00000253616	NA	NA	NA	10.6636720585472	0.844850959643912	0.299004475371288	2.82554620159053	0.00472000805485463	NA
ENSG00000253633	LOC107986898	LOC107986898	0.318864769323626	106.789721866229	0.526972704895568	0.248891411029163	2.1172795907924	0.0342361259738192	uncharacterized LOC107986898
ENSG00000253673	NA	NA	NA	9.21818182905887	-1.52781113410368	0.601051386378813	-2.5418976958166	0.0110252438812217	NA
ENSG00000253676	NA	NA	0.271714139590283	29.7687264907051	0.443060188955466	0.19132993102874	2.315686764602	0.0205753775837198	NA
ENSG00000253690	NA	NA	0.219869086253524	2636.09924119533	0.292791015963706	0.115904792398584	2.52613381987544	0.0115325543173745	NA
ENSG00000253736	LOC105377730	LOC105377730	NA	13.2251471661426	0.795872922873788	0.281177912478643	2.83049588019912	0.00464759097271975	uncharacterized LOC105377730
ENSG00000253782	LOC105375814	LOC105375814	NA	0.285253702958474	10.1206982684934	3.94644094341368	2.56451278851242	0.0103320771766714	uncharacterized LOC105375814
ENSG00000253882	LOC154761	LOC154761	0.28671213933925	681.363899960697	0.768269016250271	0.341580044139855	2.24916247137586	0.0245021611630134	family with sequence similarity 115, member C pseudogene
ENSG00000254013	NA	NA	0.288507259550408	30.7813646344496	0.4280702930612	0.191337368945244	2.23725399497734	0.0252697441581263	NA
ENSG00000254039	NA	NA	NA	2.28787896947187	1.66845978142793	0.709230057712158	2.35249445971038	0.0186479675657587	NA
ENSG00000254402	LRRC24	LRRC24	0.241294176164542	24.6172869733079	0.441600890634763	0.181122105943454	2.43813911247603	0.0147630914583702	leucine rich repeat containing 24
ENSG00000254470	AP5B1	AP5B1	0.0852091609082267	495.946268316953	0.287853191296439	0.0868426122714589	3.31465376003023	0.000917567006443449	adaptor related protein complex 5 subunit beta 1
ENSG00000254561	NA	NA	NA	1.24383918787643	2.01458433072062	0.918846785580927	2.19251387971819	0.0283424220001055	NA
ENSG00000254682	NA	NA	0.300614101791519	79.3595036734486	0.260983691144687	0.119272282005841	2.18813362799503	0.0286598700182821	NA
ENSG00000254733	NA	NA	0.199054325404814	264.253000368435	-1.25748917841084	0.480877089722225	-2.61499082673542	0.00892298519309497	NA
ENSG00000254806	SYS1-DBNDD2	SYS1-DBNDD2	0.080062412993363	116.700267778045	-0.38821996779579	0.115522646880379	-3.36055291563552	0.000777866285237164	SYS1-DBNDD2 readthrough (NMD candidate)
ENSG00000254838	GVINP1	GVINP1	0.340727866534859	3979.21609239148	-0.156172679877272	0.0766123950294858	-2.03847797496953	0.041502155221742	GTPase, very large interferon inducible pseudogene 1
ENSG00000254901	BORCS8	BORCS8	NA	4.64326883639576	0.85365392745785	0.414080507996562	2.06156510865017	0.0392491587660641	BLOC-1 related complex subunit 8
ENSG00000254910	NA	NA	NA	11.9804356922062	0.689269661232505	0.294437264979378	2.34097291075156	0.0192335625897213	NA
ENSG00000254979	NA	NA	0.325796032164786	358.650712470687	0.228982788699962	0.109549127789215	2.09022922702361	0.0365972132760559	NA
ENSG00000255002	LINC02324	LINC02324	0.304658954270484	73.5017923896135	0.780400166939072	0.359878501418863	2.16851010511117	0.0301198966146753	long intergenic non-protein coding RNA 2324
ENSG00000255051	NA	NA	NA	1.16595427834824	-1.9581010421549	0.961014301147134	-2.03753579922543	0.0415963782440694	NA
ENSG00000255129	NA	NA	0.216646820200437	104.321348068847	-0.618693275110152	0.243432126995169	-2.54154323320861	0.011036429624863	NA
ENSG00000255234	NA	NA	0.104236333270535	351.607135534756	-0.254782620029885	0.0811048741485842	-3.14139714418548	0.00168143857131486	NA
ENSG00000255284	GATD1-DT	GATD1-DT	0.243545978061404	178.34436736656	0.307995778504141	0.12667946810104	2.43129990298415	0.0150447558166994	GATD1 divergent transcript
ENSG00000255292	NA	NA	0.291469533747049	397.99594385063	-0.208058355464226	0.0937114407327687	-2.22020229160208	0.0264050388348276	NA
ENSG00000255299	NA	NA	0.362627655957708	108.781035645856	-0.388721966520217	0.197641518261359	-1.966803179513	0.0492059058937828	NA
ENSG00000255302	EID1	EID1	0.21193134486181	1313.42321364522	-0.129159288916976	0.0502018083651401	-2.57280152096401	0.0100879041209913	EP300 interacting inhibitor of differentiation 1
ENSG00000255320	NA	NA	0.292908061956282	102.499793448772	0.267948458909957	0.121001864626955	2.21441594917593	0.0268001787465337	NA
ENSG00000255328	NA	NA	0.346619938406472	37.6243961847785	0.445436460946636	0.22028339954194	2.02210634969717	0.0431653661890027	NA
ENSG00000255363	NA	NA	NA	2.14241177829011	1.5799728348732	0.72993394314461	2.16454221606212	0.0304227602860675	NA
ENSG00000255470	NA	NA	NA	10.8101608225638	-1.0218687768595	0.462678355554251	-2.20859429578326	0.0272028724680511	NA
ENSG00000255621	NA	NA	NA	17.4149670307611	1.10753010547658	0.344217811327241	3.21752701060456	0.00129300851675118	NA
ENSG00000255663	NA	NA	0.292908061956282	96.5925281952955	-0.239596047936075	0.108180197259011	-2.2147865691391	0.0267747175272867	NA
ENSG00000255966	NA	NA	NA	14.3041006907455	0.723369555060677	0.323431284787848	2.23654788229644	0.0253159044827769	NA
ENSG00000256237	NA	NA	NA	4.22125370107464	-1.89007796047165	0.753503420673787	-2.50838670218847	0.0121283855535449	NA
ENSG00000256482	NA	NA	0.0466993443720405	24.2041230845922	-2.07866623027351	0.553870505640253	-3.75298234714747	0.00017474316478739	NA
ENSG00000256690	STX5-DT	STX5-DT	NA	20.6150331866292	0.477403170295402	0.230851536654621	2.06800949741846	0.0386391300304199	STX5 divergent transcript
ENSG00000257322	NA	NA	0.274303540700993	1622.87269658246	0.304974547841936	0.132624194035838	2.29953931150394	0.021474333755645	NA
ENSG00000257511	LOC100420981	LOC100420981	0.265607847377991	45.8674873197616	0.353437654992137	0.151043988248757	2.33996505978148	0.0192855440380456	nucleosome assembly protein 1 like 1 pseudogene
ENSG00000257513	NA	NA	0.200715447005019	27.7944093921996	0.481407858138785	0.184495811579993	2.60931591896902	0.00907234428650389	NA
ENSG00000257545	LOC100287944	LOC100287944	0.314002846288696	194.174878783308	-0.151941474977684	0.0711616864584445	-2.13515843341363	0.032748070922124	uncharacterized LOC100287944
ENSG00000257563	NA	NA	NA	3.91502049523086	1.38143139022956	0.532562256170199	2.59393408793896	0.00948846752918291	NA
ENSG00000257599	OVCH1-AS1	OVCH1-AS1	0.0419055089532615	408.54032301178	-2.16055066021274	0.567776238854307	-3.80528544937425	0.000141640746284239	OVCH1 antisense RNA 1
ENSG00000257681	NA	NA	0.257374237998537	66.4900093109811	-0.397871807303906	0.167583704436984	-2.37416763545477	0.0175885631035566	NA
ENSG00000257702	LBX2-AS1	LBX2-AS1	0.251220898220108	46.7393621611362	0.633057558186564	0.263728254502852	2.40041613811886	0.0163764427186088	LBX2 antisense RNA 1
ENSG00000257704	INAFM1	INAFM1	0.303465803297905	46.1777733254749	0.451098403853222	0.207646158788755	2.17243799011056	0.0298226421280748	InaF motif containing 1
ENSG00000257759	NA	NA	0.282091535535551	398.806203348649	0.483262825503754	0.213061618454215	2.26818339694347	0.0233180309788023	NA
ENSG00000257894	NA	NA	0.356572298028643	65.9009052695996	-0.480072943354678	0.241746682536285	-1.98585121548719	0.0470498469794244	NA
ENSG00000258017	LOC105369760	LOC105369760	0.325826863941661	577.345829387271	0.142160401293313	0.068128689267534	2.0866451831337	0.0369202197889745	uncharacterized LOC105369760
ENSG00000258101	NA	NA	0.0720361675021438	78.4745391456748	0.635569585152006	0.184608648379832	3.44279420671734	0.00057573724684892	NA
ENSG00000258102	MAP1LC3B2	MAP1LC3B2	0.133381297599929	74.2024749685523	0.324668600379211	0.108094838945147	3.00355320889987	0.00266846882786805	microtubule associated protein 1 light chain 3 beta 2
ENSG00000258117	NA	NA	NA	4.10349953299487	-1.77967984335467	0.8167733945396	-2.17891505190107	0.0293379793865462	NA
ENSG00000258302	NA	NA	0.344513544285684	65.9108059667742	-0.440778344259431	0.217309011045507	-2.02834821316787	0.0425247215220626	NA
ENSG00000258422	NA	NA	0.223917513473227	125.347535750458	0.739782465169658	0.294949972001049	2.5081625204122	0.0121360834347249	NA
ENSG00000258457	AJUBA-DT	AJUBA-DT	NA	13.0315658775443	0.587429538829714	0.28132617800921	2.08807279502615	0.0367912686609901	AJUBA divergent transcript
ENSG00000258458	NA	NA	0.327363584533076	203.930134260788	0.334918148954361	0.16117594966372	2.07796603434408	0.037712487640381	NA
ENSG00000258474	LINC02313	LINC02313	NA	4.16867953533987	-1.26338937148154	0.54346366270546	-2.32469888638397	0.0200880668766808	long intergenic non-protein coding RNA 2313
ENSG00000258479	NA	NA	0.267659477392748	38.6165078036928	0.758706991313601	0.32508151256935	2.33389769020391	0.0196010797309231	NA
ENSG00000258553	NA	NA	0.291271810068558	250.243566043864	-0.158595890106061	0.071397360028179	-2.22131308557441	0.0263297631762886	NA
ENSG00000258667	HIF1A-AS3	HIF1A-AS3	0.283797968592826	2002.31249436852	1.16970883369547	0.518098070440024	2.25769772256057	0.0239645113250675	HIF1A antisense RNA 3
ENSG00000258824	NA	NA	0.271712299585703	97.6624067829673	0.487224081801408	0.210256663350911	2.31728247769369	0.0204883491747431	NA
ENSG00000258892	NA	NA	0.33762435481605	84.0765892709694	-0.254608363359038	0.124320575266158	-2.04799859406977	0.0405601371570519	NA
ENSG00000259005	NA	NA	NA	4.79515169958995	0.900255064079422	0.429520277822483	2.09595474431009	0.0360862057003675	NA
ENSG00000259030	FPGT-TNNI3K	FPGT-TNNI3K	NA	2.2004138299816	2.05221401620844	0.692847086603363	2.96200136493217	0.00305646428988858	FPGT-TNNI3K readthrough
ENSG00000259035	LOC107984704	LOC107984704	NA	3.35657817762204	-1.91539644322047	0.782214691628222	-2.44868379962727	0.0143379256089579	uncharacterized LOC107984704
ENSG00000259065	NA	NA	0.315563570223932	57.5639983508279	0.509979244854416	0.239756601630458	2.12707070998803	0.0334142084886579	NA
ENSG00000259080	NA	NA	0.256163752909604	84.9955682981555	-0.279902574110607	0.117753092942861	-2.3770294869998	0.017452692898203	NA
ENSG00000259291	ZNF710-AS1	ZNF710-AS1	0.314002846288696	276.488728132451	0.177433200175422	0.0830240584967691	2.13712992821625	0.0325874253439093	ZNF710 antisense RNA 1
ENSG00000259408	NA	NA	0.309440815087004	77.6764316300199	-0.348943699356318	0.162039371759389	-2.15345008788643	0.0312833227357701	NA
ENSG00000259511	UBE2Q2L	UBE2Q2L	NA	2.21296011986542	-1.5948612722822	0.788770807643895	-2.02195778143229	0.0431807135933514	ubiquitin conjugating enzyme E2 Q2 like
ENSG00000259556	NA	NA	0.231390662589341	36.9512702282977	-0.496072026669938	0.199895562912796	-2.48165601797949	0.0130773447597281	NA
ENSG00000259639	NA	NA	NA	4.17552993787077	-1.10416046707175	0.514567847523709	-2.14580151555404	0.0318888176815705	NA
ENSG00000259673	IQCH-AS1	IQCH-AS1	0.278631683772863	864.316983601954	-0.249416707200967	0.109437965291964	-2.27906930228062	0.022662945985333	IQCH antisense RNA 1
ENSG00000259755	NA	NA	NA	17.1963294689643	0.718493043456806	0.265424729532891	2.70695592200942	0.00679032723784447	NA
ENSG00000259793	NA	NA	NA	9.00313941643665	0.648836117519673	0.295996308696492	2.19204124665276	0.0283765284854749	NA
ENSG00000259818	NA	NA	NA	10.1987493478147	0.654312498850041	0.296621078549158	2.20588672271854	0.0273919320968839	NA
ENSG00000259845	NA	NA	0.260564309729491	210.549976945662	-1.13415973262702	0.479388993420669	-2.36584433141498	0.017989006477735	NA
ENSG00000259865	NA	NA	0.207681366482395	156.720903017217	-0.277993861549878	0.107354529136525	-2.58949355733607	0.00961172214075286	NA
ENSG00000259986	NA	NA	0.325796032164786	59.8522447860132	-0.419578089182276	0.200722792480693	-2.09033605001601	0.036587623082397	NA
ENSG00000260086	NA	NA	0.287504929891304	97.7450564598185	0.380169111232846	0.169573429290017	2.24191438968102	0.0249669058495249	NA
ENSG00000260135	NA	NA	NA	22.2772662233523	-1.72659691437442	0.871374995707936	-1.98146254239447	0.0475394260095088	NA
ENSG00000260219	CD2BP2-DT	CD2BP2-DT	0.295887994844254	47.0968876393644	0.312306509803	0.141468178586743	2.20760960466813	0.0272714990324515	CD2BP2 divergent transcript
ENSG00000260289	NA	NA	NA	7.37492207808549	-2.48252634949471	0.962372968580135	-2.57958861121939	0.00989180768630906	NA
ENSG00000260371	NA	NA	0.310710159590748	46.2168139654615	-0.325659079114096	0.151454327041175	-2.15021310698876	0.0315383618629017	NA
ENSG00000260537	NA	NA	0.361463536116174	152.827114488799	-0.177365910085445	0.0900506483706724	-1.96962390937331	0.0488814893665593	NA
ENSG00000260563	NA	NA	0.20185332678628	44.7949820423262	0.465873634309281	0.179007478896603	2.60253726369933	0.00925367582464161	NA
ENSG00000260569	NA	NA	NA	1.0763438720212	-1.81697666976786	0.915509106720441	-1.9846625843807	0.0471820242439051	NA
ENSG00000260793	NA	NA	0.0844358135188795	45.9522902830021	0.538991272681129	0.161887019377885	3.32942860244396	0.000870243728908559	NA
ENSG00000260917	LOC103344931	LOC103344931	0.364332229195437	152.585700300908	0.156366227169967	0.0797423492875161	1.96089315861738	0.0498914875665779	uncharacterized LOC103344931
ENSG00000261026	NA	NA	NA	10.9651678505396	0.602484228890995	0.296692644990218	2.03066789509008	0.0422886952246559	NA
ENSG00000261118	NA	NA	NA	13.6731812178215	0.732502329606166	0.248468514707962	2.94806901577495	0.00319765667422127	NA
ENSG00000261220	NA	NA	NA	5.49335420803792	0.92651348817132	0.447004384828593	2.07271677777075	0.0381986454142611	NA
ENSG00000261221	ZNF865	ZNF865	0.266888273896578	849.051838637086	0.0908120336624866	0.0388834682466173	2.33549211933755	0.0195177271135553	zinc finger protein 865
ENSG00000261235	NA	NA	0.320271142056208	23.9141568711547	-0.520285887725463	0.246496466176743	-2.11072351581871	0.0347960835096846	NA
ENSG00000261404	PSMD7-DT	PSMD7-DT	0.274303540700993	258.269881338811	0.300304976379568	0.130601794300634	2.29939395540227	0.0214825788785062	PSMD7 divergent transcript
ENSG00000261553	NA	NA	0.214070855506234	263.286544800456	-0.209801480511799	0.0819680547831479	-2.55955177985916	0.0104807241215957	NA
